기온,노면온도,습도,alti_,시간,경도,위도
-0.6,-4.7,67.6,10201,2024-01-11 07:28:43,127.4891516,34.9220022
-0.6,-4.8,67.6,10200,2024-01-11 07:28:42,127.4891936,34.9221357
-0.6,-5.2,67.6,10200,2024-01-11 07:28:42,127.4891936,34.9221357
-0.6,-4.8,67.6,10198,2024-01-11 07:28:41,127.4892414,34.9222706
-0.6,-5.2,67.6,10199,2024-01-11 07:28:41,127.4892414,34.9222706
-0.6,-5.0,67.6,10197,2024-01-11 07:28:40,127.4892888,34.9224106
-0.6,-4.7,67.6,10197,2024-01-11 07:28:40,127.4892888,34.9224106
-0.6,-5.1,67.6,10196,2024-01-11 07:28:39,127.4893335,34.922553
-0.6,-4.4,67.6,10197,2024-01-11 07:28:39,127.4893335,34.922553
-0.6,-4.8,67.6,10197,2024-01-11 07:28:38,127.4893772,34.9227008
-0.6,-5.3,67.6,10197,2024-01-11 07:28:38,127.4893772,34.9227008
-0.5,-4.8,67.6,10197,2024-01-11 07:28:37,127.4894246,34.9228533
-0.6,-4.9,67.6,10197,2024-01-11 07:28:37,127.4894246,34.9228533
-0.6,-4.8,67.6,10198,2024-01-11 07:28:36,127.4894716,34.9230048
-0.6,-5.1,67.6,10197,2024-01-11 07:28:36,127.4894716,34.9230048
-0.5,-4.9,67.6,10198,2024-01-11 07:28:35,127.4895195,34.9231569
-0.6,-5.1,67.6,10198,2024-01-11 07:28:35,127.4895195,34.9231569
-0.5,-5.0,67.6,10199,2024-01-11 07:28:34,127.4895717,34.9233101
-0.6,-4.9,67.6,10199,2024-01-11 07:28:34,127.4895717,34.9233101
-0.5,-5.1,67.7,10199,2024-01-11 07:28:33,127.4896238,34.9234637
-0.5,-4.8,67.7,10199,2024-01-11 07:28:33,127.4896238,34.9234637
-0.5,-5.3,67.7,10200,2024-01-11 07:28:32,127.4896758,34.9236172
-0.5,-4.9,67.7,10199,2024-01-11 07:28:32,127.4896758,34.9236172
-0.5,-5.1,67.7,10200,2024-01-11 07:28:31,127.4897282,34.9237717
-0.5,-5.0,67.7,10200,2024-01-11 07:28:31,127.4897282,34.9237717
-0.5,-4.8,67.7,10200,2024-01-11 07:28:30,127.4897823,34.9239275
-0.5,-5.1,67.7,10200,2024-01-11 07:28:30,127.4897823,34.9239275
-0.5,-5.0,67.7,10200,2024-01-11 07:28:29,127.4898297,34.9240768
-0.5,-5.0,67.7,10200,2024-01-11 07:28:29,127.4898297,34.9240768
-0.5,-4.8,67.7,10200,2024-01-11 07:28:28,127.4898803,34.9242296
-0.5,-5.2,67.7,10200,2024-01-11 07:28:28,127.4898803,34.9242296
-0.5,-5.0,67.7,10201,2024-01-11 07:28:27,127.4899333,34.9243827
-0.5,-5.0,67.7,10200,2024-01-11 07:28:27,127.4899333,34.9243827
-0.5,-5.2,67.7,10203,2024-01-11 07:28:26,127.4899847,34.9245369
-0.5,-5.3,67.7,10202,2024-01-11 07:28:26,127.4899847,34.9245369
-0.5,-4.8,67.7,10203,2024-01-11 07:28:25,127.4900343,34.9246884
-0.5,-5.3,67.7,10203,2024-01-11 07:28:25,127.4900343,34.9246884
-0.5,-4.8,67.7,10203,2024-01-11 07:28:24,127.4900782,34.9248353
-0.5,-5.3,67.7,10203,2024-01-11 07:28:24,127.4900782,34.9248353
-0.5,-4.9,67.7,10203,2024-01-11 07:28:23,127.4901256,34.9249792
-0.5,-5.2,67.7,10203,2024-01-11 07:28:23,127.4901256,34.9249792
-0.5,-5.0,67.7,10203,2024-01-11 07:28:22,127.4901719,34.9251193
-0.5,-5.3,67.7,10203,2024-01-11 07:28:22,127.4901719,34.9251193
-0.5,-5.0,67.7,10204,2024-01-11 07:28:21,127.4902183,34.925256
-0.5,-5.3,67.7,10204,2024-01-11 07:28:21,127.4902183,34.925256
-0.5,-5.8,67.7,10204,2024-01-11 07:28:20,127.4902609,34.9253935
-0.5,-4.9,67.7,10204,2024-01-11 07:28:20,127.4902609,34.9253935
-0.5,-5.7,67.7,10205,2024-01-11 07:28:19,127.4903045,34.925532
-0.5,-5.8,67.7,10205,2024-01-11 07:28:19,127.4903045,34.925532
-0.5,-5.5,67.7,10206,2024-01-11 07:28:18,127.4903475,34.9256705
-0.5,-5.7,67.7,10205,2024-01-11 07:28:18,127.4903475,34.9256705
-0.5,-5.6,67.8,10206,2024-01-11 07:28:17,127.490389,34.925805
-0.5,-5.4,67.8,10206,2024-01-11 07:28:17,127.490389,34.925805
-0.5,-5.6,67.8,10206,2024-01-11 07:28:16,127.4904319,34.9259377
-0.5,-5.8,67.8,10206,2024-01-11 07:28:16,127.4904319,34.9259377
-0.5,-5.3,67.8,10206,2024-01-11 07:28:15,127.490473,34.9260705
-0.5,-5.4,67.8,10206,2024-01-11 07:28:15,127.490473,34.9260705
-0.5,-5.0,67.8,10206,2024-01-11 07:28:14,127.4905126,34.9261976
-0.5,-5.3,67.8,10206,2024-01-11 07:28:14,127.4905126,34.9261976
-0.5,-4.6,67.8,10205,2024-01-11 07:28:13,127.4905521,34.9263221
-0.5,-3.6,67.8,10206,2024-01-11 07:28:13,127.4905521,34.9263221
-0.5,-5.1,67.8,10205,2024-01-11 07:28:12,127.4905929,34.926447
-0.5,-5.4,67.8,10205,2024-01-11 07:28:12,127.4905929,34.926447
-0.5,-5.3,67.8,10204,2024-01-11 07:28:11,127.4906332,34.9265768
-0.5,-5.0,67.8,10205,2024-01-11 07:28:11,127.4906332,34.9265768
-0.4,-5.2,67.8,10203,2024-01-11 07:28:10,127.490679,34.9267072
-0.4,-5.3,67.8,10204,2024-01-11 07:28:10,127.490679,34.9267072
-0.4,-5.4,67.8,10202,2024-01-11 07:28:09,127.4907245,34.9268421
-0.4,-5.3,67.8,10203,2024-01-11 07:28:09,127.4907245,34.9268421
-0.4,-5.5,67.8,10203,2024-01-11 07:28:08,127.4907703,34.9269808
-0.4,-5.4,67.8,10203,2024-01-11 07:28:08,127.4907703,34.9269808
-0.4,-5.4,67.8,10202,2024-01-11 07:28:07,127.4908047,34.9271241
-0.4,-5.4,67.8,10203,2024-01-11 07:28:07,127.4908047,34.9271241
-0.3,-5.2,67.8,10201,2024-01-11 07:28:06,127.4908336,34.9272647
-0.4,-5.3,67.8,10202,2024-01-11 07:28:06,127.4908336,34.9272647
-0.3,-5.2,67.8,10201,2024-01-11 07:28:05,127.4908636,34.9274078
-0.4,-5.1,67.8,10201,2024-01-11 07:28:05,127.4908636,34.9274078
-0.4,-5.1,67.8,10201,2024-01-11 07:28:04,127.4908924,34.9275548
-0.4,-5.2,67.8,10201,2024-01-11 07:28:04,127.4908924,34.9275548
-0.3,-5.1,67.9,10201,2024-01-11 07:28:03,127.490917,34.9277004
-0.3,-5.2,67.9,10201,2024-01-11 07:28:03,127.490917,34.9277004
-0.3,-5.3,67.9,10200,2024-01-11 07:28:02,127.4909339,34.9278401
-0.4,-5.1,67.9,10201,2024-01-11 07:28:02,127.4909339,34.9278401
-0.4,-5.2,67.9,10201,2024-01-11 07:28:01,127.4909476,34.9279758
-0.3,-5.2,67.9,10201,2024-01-11 07:28:01,127.4909476,34.9279758
-0.3,-5.3,67.9,10201,2024-01-11 07:28:00,127.490959,34.9281078
-0.3,-5.3,67.9,10201,2024-01-11 07:28:00,127.490959,34.9281078
-0.4,-5.4,67.9,10202,2024-01-11 07:27:59,127.490971,34.9282289
-0.3,-5.4,67.9,10201,2024-01-11 07:27:59,127.490971,34.9282289
-0.3,-5.6,67.9,10202,2024-01-11 07:27:58,127.4909792,34.9283418
-0.3,-5.5,67.9,10202,2024-01-11 07:27:58,127.4909792,34.9283418
-0.3,-5.6,68.0,10202,2024-01-11 07:27:57,127.4909831,34.9284455
-0.3,-5.4,68.0,10202,2024-01-11 07:27:57,127.4909831,34.9284455
-0.3,-5.4,68.0,10202,2024-01-11 07:27:56,127.4909903,34.9285379
-0.3,-5.5,68.0,10202,2024-01-11 07:27:56,127.4909903,34.9285379
-0.3,-5.4,68.0,10203,2024-01-11 07:27:55,127.4910031,34.9286213
-0.3,-5.4,68.0,10202,2024-01-11 07:27:55,127.4910031,34.9286213
-0.3,-5.7,68.0,10203,2024-01-11 07:27:54,127.4910243,34.928696
-0.3,-5.5,68.0,10203,2024-01-11 07:27:54,127.4910243,34.928696
-0.3,-5.4,68.0,10202,2024-01-11 07:27:53,127.4910578,34.9287586
-0.3,-5.4,68.0,10202,2024-01-11 07:27:53,127.4910578,34.9287586
-0.3,-5.3,68.0,10202,2024-01-11 07:27:52,127.4911122,34.9288068
-0.3,-5.5,68.0,10202,2024-01-11 07:27:52,127.4911122,34.9288068
-0.3,-5.4,68.1,10200,2024-01-11 07:27:51,127.491184,34.9288371
-0.3,-5.3,68.1,10201,2024-01-11 07:27:51,127.491184,34.9288371
-0.3,-5.1,68.1,10199,2024-01-11 07:27:50,127.4912699,34.928855
-0.3,-5.5,68.1,10200,2024-01-11 07:27:50,127.4912699,34.928855
-0.3,-5.3,68.1,10199,2024-01-11 07:27:49,127.4913679,34.9288683
-0.3,-5.2,68.1,10199,2024-01-11 07:27:49,127.4913679,34.9288683
-0.3,-5.3,68.1,10197,2024-01-11 07:27:48,127.4914776,34.9288814
-0.3,-5.3,68.1,10198,2024-01-11 07:27:48,127.4914776,34.9288814
-0.3,-5.4,68.2,10197,2024-01-11 07:27:47,127.4915957,34.9288973
-0.3,-5.4,68.2,10197,2024-01-11 07:27:47,127.4915957,34.9288973
-0.3,-5.5,68.2,10196,2024-01-11 07:27:46,127.4917204,34.9289158
-0.3,-5.5,68.2,10197,2024-01-11 07:27:46,127.4917204,34.9289158
-0.3,-5.5,68.2,10197,2024-01-11 07:27:45,127.4918483,34.9289334
-0.3,-5.5,68.2,10197,2024-01-11 07:27:45,127.4918483,34.9289334
-0.3,-5.6,68.2,10197,2024-01-11 07:27:44,127.491976,34.9289511
-0.3,-5.5,68.2,10197,2024-01-11 07:27:44,127.491976,34.9289511
-0.3,-5.6,68.3,10198,2024-01-11 07:27:43,127.4921017,34.9289693
-0.3,-5.6,68.3,10198,2024-01-11 07:27:43,127.4921017,34.9289693
-0.3,-5.6,68.3,10199,2024-01-11 07:27:42,127.4922263,34.9289865
-0.3,-5.6,68.3,10199,2024-01-11 07:27:42,127.4922263,34.9289865
-0.3,-5.5,68.3,10200,2024-01-11 07:27:41,127.4923439,34.9290023
-0.3,-5.5,68.3,10199,2024-01-11 07:27:41,127.4923439,34.9290023
-0.3,-5.5,68.3,10201,2024-01-11 07:27:40,127.4924576,34.9290162
-0.3,-5.3,68.3,10200,2024-01-11 07:27:40,127.4924576,34.9290162
-0.3,-5.6,68.3,10201,2024-01-11 07:27:39,127.492564,34.9290291
-0.3,-5.7,68.3,10201,2024-01-11 07:27:39,127.492564,34.9290291
-0.3,-5.3,68.3,10202,2024-01-11 07:27:38,127.4926647,34.9290415
-0.3,-5.7,68.3,10201,2024-01-11 07:27:38,127.4926647,34.9290415
-0.3,-5.3,68.3,10202,2024-01-11 07:27:37,127.4927626,34.9290571
-0.3,-5.4,68.3,10202,2024-01-11 07:27:37,127.4927626,34.9290571
-0.3,-5.3,68.3,10203,2024-01-11 07:27:36,127.4928584,34.9290705
-0.3,-5.3,68.3,10203,2024-01-11 07:27:36,127.4928584,34.9290705
-0.3,-5.3,68.3,10204,2024-01-11 07:27:35,127.4929435,34.9290838
-0.3,-5.4,68.3,10204,2024-01-11 07:27:35,127.4929435,34.9290838
-0.4,-5.3,68.3,10205,2024-01-11 07:27:34,127.4930209,34.9290952
-0.3,-5.2,68.3,10205,2024-01-11 07:27:34,127.4930209,34.9290952
-0.4,-5.4,68.4,10206,2024-01-11 07:27:33,127.493091,34.9291038
-0.4,-5.3,68.4,10205,2024-01-11 07:27:33,127.493091,34.9291038
-0.4,-5.7,68.4,10206,2024-01-11 07:27:32,127.4931542,34.9291098
-0.4,-5.3,68.4,10206,2024-01-11 07:27:32,127.4931542,34.9291098
-0.3,-5.7,68.4,10206,2024-01-11 07:27:31,127.4932094,34.9291141
-0.4,-5.6,68.4,10206,2024-01-11 07:27:31,127.4932094,34.9291141
-0.4,-5.7,68.4,10206,2024-01-11 07:27:30,127.4932604,34.9291203
-0.4,-5.7,68.4,10206,2024-01-11 07:27:30,127.4932604,34.9291203
-0.4,-5.6,68.4,10207,2024-01-11 07:27:29,127.4933038,34.9291268
-0.3,-5.6,68.4,10206,2024-01-11 07:27:29,127.4933038,34.9291268
-0.4,-5.6,68.4,10206,2024-01-11 07:27:28,127.4933485,34.929132
-0.4,-5.6,68.4,10206,2024-01-11 07:27:28,127.4933485,34.929132
-0.3,-5.3,68.5,10206,2024-01-11 07:27:27,127.4933972,34.9291373
-0.4,-5.3,68.5,10206,2024-01-11 07:27:27,127.4933972,34.9291373
-0.4,-5.2,68.5,10206,2024-01-11 07:27:26,127.4934492,34.9291436
-0.4,-5.3,68.5,10206,2024-01-11 07:27:26,127.4934492,34.9291436
-0.4,-5.2,68.5,10206,2024-01-11 07:27:25,127.4935036,34.9291517
-0.4,-5.3,68.5,10206,2024-01-11 07:27:25,127.4935036,34.9291517
-0.4,-5.2,68.5,10206,2024-01-11 07:27:24,127.4935674,34.9291595
-0.4,-5.2,68.5,10206,2024-01-11 07:27:24,127.4935674,34.9291595
-0.4,-5.0,68.5,10206,2024-01-11 07:27:23,127.4936405,34.9291713
-0.4,-5.1,68.5,10206,2024-01-11 07:27:23,127.4936405,34.9291713
-0.4,-5.0,68.5,10205,2024-01-11 07:27:22,127.4937275,34.9291834
-0.4,-5.1,68.5,10205,2024-01-11 07:27:22,127.4937275,34.9291834
-0.4,-5.1,68.6,10204,2024-01-11 07:27:21,127.4938314,34.9291986
-0.4,-5.1,68.6,10204,2024-01-11 07:27:21,127.4938314,34.9291986
-0.4,-5.2,68.6,10203,2024-01-11 07:27:20,127.4939473,34.9292152
-0.4,-5.1,68.6,10204,2024-01-11 07:27:20,127.4939473,34.9292152
-0.4,-5.1,68.6,10203,2024-01-11 07:27:19,127.4940765,34.9292313
-0.4,-5.2,68.6,10203,2024-01-11 07:27:19,127.4940765,34.9292313
-0.4,-5.4,68.6,10203,2024-01-11 07:27:18,127.4942127,34.9292496
-0.4,-5.3,68.6,10203,2024-01-11 07:27:18,127.4942127,34.9292496
-0.4,-5.3,68.6,10203,2024-01-11 07:27:17,127.4943551,34.9292674
-0.4,-5.3,68.6,10203,2024-01-11 07:27:17,127.4943551,34.9292674
-0.4,-5.2,68.6,10203,2024-01-11 07:27:16,127.4945074,34.9292842
-0.5,-5.2,68.6,10203,2024-01-11 07:27:16,127.4945074,34.9292842
-0.4,-5.2,68.6,10203,2024-01-11 07:27:15,127.4946603,34.9293033
-0.5,-5.3,68.6,10203,2024-01-11 07:27:15,127.4946603,34.9293033
-0.5,-5.2,68.6,10203,2024-01-11 07:27:14,127.4948118,34.9293231
-0.5,-5.1,68.6,10203,2024-01-11 07:27:14,127.4948118,34.9293231
-0.4,-5.2,68.7,10203,2024-01-11 07:27:13,127.4949654,34.9293441
-0.5,-5.2,68.7,10203,2024-01-11 07:27:13,127.4949654,34.9293441
-0.5,-5.3,68.7,10203,2024-01-11 07:27:12,127.4951224,34.9293634
-0.5,-5.0,68.7,10203,2024-01-11 07:27:12,127.4951224,34.9293634
-0.5,-5.2,68.7,10203,2024-01-11 07:27:11,127.4952765,34.9293833
-0.5,-5.3,68.7,10203,2024-01-11 07:27:11,127.4952765,34.9293833
-0.5,-5.3,68.7,10203,2024-01-11 07:27:10,127.4954339,34.9294052
-0.5,-5.3,68.7,10203,2024-01-11 07:27:10,127.4954339,34.9294052
-0.5,-5.3,68.8,10203,2024-01-11 07:27:09,127.4955936,34.9294268
-0.5,-5.4,68.8,10203,2024-01-11 07:27:09,127.4955936,34.9294268
-0.5,-5.3,68.8,10201,2024-01-11 07:27:08,127.4957526,34.9294457
-0.5,-5.4,68.8,10202,2024-01-11 07:27:08,127.4957526,34.9294457
-0.5,-5.4,68.8,10201,2024-01-11 07:27:07,127.49591,34.9294635
-0.5,-5.3,68.8,10201,2024-01-11 07:27:07,127.49591,34.9294635
-0.5,-5.3,68.8,10200,2024-01-11 07:27:06,127.4960679,34.9294835
-0.5,-5.3,68.8,10201,2024-01-11 07:27:06,127.4960679,34.9294835
-0.5,-5.3,68.8,10199,2024-01-11 07:27:05,127.496225,34.9295077
-0.5,-5.3,68.8,10200,2024-01-11 07:27:05,127.496225,34.9295077
-0.5,-5.3,68.8,10198,2024-01-11 07:27:04,127.4963769,34.9295298
-0.5,-5.2,68.8,10199,2024-01-11 07:27:04,127.4963769,34.9295298
-0.5,-5.5,68.8,10197,2024-01-11 07:27:03,127.49653,34.9295521
-0.5,-5.5,68.8,10197,2024-01-11 07:27:03,127.49653,34.9295521
-0.5,-5.5,68.8,10197,2024-01-11 07:27:02,127.4966862,34.9295737
-0.5,-5.6,68.8,10197,2024-01-11 07:27:02,127.4966862,34.9295737
-0.5,-5.5,68.9,10197,2024-01-11 07:27:01,127.496838,34.9295944
-0.5,-5.3,68.9,10197,2024-01-11 07:27:01,127.496838,34.9295944
-0.5,-5.3,68.9,10199,2024-01-11 07:27:00,127.4969874,34.9296143
-0.5,-5.3,68.9,10198,2024-01-11 07:27:00,127.4969874,34.9296143
-0.5,-5.5,68.9,10200,2024-01-11 07:26:59,127.4971313,34.9296329
-0.5,-5.5,68.9,10200,2024-01-11 07:26:59,127.4971313,34.9296329
-0.5,-5.1,68.9,10200,2024-01-11 07:26:58,127.4972719,34.9296523
-0.5,-5.4,68.9,10200,2024-01-11 07:26:58,127.4972719,34.9296523
-0.5,-5.2,68.9,10201,2024-01-11 07:26:57,127.4974037,34.9296697
-0.5,-5.1,68.9,10201,2024-01-11 07:26:57,127.4974037,34.9296697
-0.5,-5.3,68.9,10201,2024-01-11 07:26:56,127.4975304,34.9296866
-0.5,-5.1,68.9,10201,2024-01-11 07:26:56,127.4975304,34.9296866
-0.5,-5.3,68.9,10201,2024-01-11 07:26:55,127.4976553,34.9297043
-0.5,-5.5,68.9,10201,2024-01-11 07:26:55,127.4976553,34.9297043
-0.5,-5.7,68.9,10201,2024-01-11 07:26:54,127.4977751,34.9297223
-0.5,-5.4,68.9,10201,2024-01-11 07:26:54,127.4977751,34.9297223
-0.5,-5.6,68.9,10201,2024-01-11 07:26:53,127.497892,34.9297387
-0.5,-5.4,68.9,10201,2024-01-11 07:26:52,127.4980037,34.9297554
-0.5,-5.7,68.9,10201,2024-01-11 07:26:52,127.4980037,34.9297554
-0.5,-5.8,68.9,10201,2024-01-11 07:26:52,127.4980037,34.9297554
-0.5,-5.7,68.9,10201,2024-01-11 07:26:51,127.4981128,34.9297708
-0.5,-5.7,68.9,10201,2024-01-11 07:26:51,127.4981128,34.9297708
-0.5,-5.4,68.9,10201,2024-01-11 07:26:50,127.4982158,34.929784
-0.5,-5.7,68.9,10201,2024-01-11 07:26:50,127.4982158,34.929784
-0.5,-5.5,69.0,10201,2024-01-11 07:26:49,127.4983209,34.9297973
-0.5,-5.4,69.0,10201,2024-01-11 07:26:48,127.4984268,34.9298109
-0.5,-5.4,69.0,10201,2024-01-11 07:26:48,127.4984268,34.9298109
-0.5,-5.5,69.0,10201,2024-01-11 07:26:48,127.4984268,34.9298109
-0.5,-5.5,69.1,10201,2024-01-11 07:26:47,127.4985301,34.9298243
-0.5,-5.4,69.1,10201,2024-01-11 07:26:46,127.4986278,34.9298363
-0.5,-5.5,69.1,10201,2024-01-11 07:26:46,127.4985301,34.9298243
-0.5,-5.4,69.1,10200,2024-01-11 07:26:45,127.4987239,34.929848
-0.5,-5.4,69.1,10201,2024-01-11 07:26:45,127.4987239,34.929848
-0.5,-5.5,69.1,10199,2024-01-11 07:26:44,127.4988211,34.92986
-0.5,-5.5,69.1,10200,2024-01-11 07:26:44,127.4988211,34.92986
-0.5,-5.4,69.2,10198,2024-01-11 07:26:43,127.498923,34.9298723
-0.5,-5.4,69.1,10199,2024-01-11 07:26:43,127.4988211,34.92986
-0.5,-5.4,69.2,10198,2024-01-11 07:26:42,127.4990329,34.9298868
-0.5,-5.4,69.2,10198,2024-01-11 07:26:42,127.498923,34.9298723
-0.5,-5.4,69.2,10198,2024-01-11 07:26:41,127.4991526,34.9299008
-0.5,-5.4,69.2,10198,2024-01-11 07:26:41,127.4990329,34.9298868
-0.5,-5.1,69.2,10198,2024-01-11 07:26:40,127.4992778,34.929916
-0.5,-5.3,69.2,10198,2024-01-11 07:26:40,127.4992778,34.929916
-0.5,-5.3,69.3,10198,2024-01-11 07:26:39,127.4994022,34.9299315
-0.5,-5.3,69.3,10198,2024-01-11 07:26:38,127.4995291,34.9299481
-0.5,-5.2,69.3,10198,2024-01-11 07:26:38,127.4995291,34.9299481
-0.5,-5.0,69.4,10197,2024-01-11 07:26:37,127.4996577,34.9299629
-0.5,-5.3,69.3,10197,2024-01-11 07:26:37,127.4996577,34.9299629
-0.5,-5.2,69.4,10196,2024-01-11 07:26:36,127.4997927,34.9299794
-0.5,-5.2,69.4,10197,2024-01-11 07:26:36,127.4996577,34.9299629
-0.5,-5.1,69.4,10196,2024-01-11 07:26:35,127.4999306,34.9299975
-0.5,-5.2,69.4,10196,2024-01-11 07:26:35,127.4999306,34.9299975
-0.5,-5.1,69.4,10196,2024-01-11 07:26:34,127.5000665,34.9300173
-0.5,-5.0,69.4,10196,2024-01-11 07:26:34,127.5000665,34.9300173
-0.5,-5.1,69.4,10196,2024-01-11 07:26:33,127.5002012,34.9300351
-0.5,-5.0,69.4,10196,2024-01-11 07:26:33,127.5002012,34.9300351
-0.5,-5.1,69.4,10196,2024-01-11 07:26:32,127.5003377,34.93005
-0.5,-5.2,69.4,10196,2024-01-11 07:26:32,127.5003377,34.93005
-0.5,-5.1,69.5,10196,2024-01-11 07:26:31,127.5004725,34.930067
-0.5,-5.0,69.4,10196,2024-01-11 07:26:31,127.5003377,34.93005
-0.5,-5.3,69.5,10195,2024-01-11 07:26:30,127.5006106,34.9300859
-0.5,-5.0,69.5,10195,2024-01-11 07:26:30,127.5006106,34.9300859
-0.5,-5.8,69.5,10194,2024-01-11 07:26:29,127.5007459,34.9301055
-0.5,-5.3,69.5,10194,2024-01-11 07:26:29,127.5007459,34.9301055
-0.5,-5.7,69.5,10193,2024-01-11 07:26:28,127.5008847,34.9301241
-0.5,-5.7,69.5,10193,2024-01-11 07:26:28,127.5008847,34.9301241
-0.5,-5.6,69.7,10193,2024-01-11 07:26:27,127.5010256,34.9301408
-0.5,-5.7,69.5,10193,2024-01-11 07:26:27,127.5010256,34.9301408
-0.5,-5.9,69.7,10192,2024-01-11 07:26:26,127.5011728,34.9301597
-0.5,-5.7,69.7,10193,2024-01-11 07:26:26,127.5011728,34.9301597
-0.5,-5.7,69.7,10192,2024-01-11 07:26:25,127.5013219,34.9301783
-0.5,-6.0,69.7,10192,2024-01-11 07:26:25,127.5013219,34.9301783
-0.5,-5.9,69.7,10192,2024-01-11 07:26:24,127.5014686,34.9301968
-0.5,-5.8,69.7,10192,2024-01-11 07:26:24,127.5014686,34.9301968
-0.5,-5.7,69.8,10191,2024-01-11 07:26:23,127.5016133,34.930217
-0.5,-5.8,69.7,10192,2024-01-11 07:26:23,127.5016133,34.930217
-0.5,-5.6,69.8,10192,2024-01-11 07:26:22,127.5017575,34.9302375
-0.5,-5.5,69.8,10191,2024-01-11 07:26:22,127.5017575,34.9302375
-0.5,-5.7,69.8,10193,2024-01-11 07:26:21,127.5018996,34.9302566
-0.5,-5.7,69.8,10192,2024-01-11 07:26:21,127.5018996,34.9302566
-0.5,-5.6,69.8,10193,2024-01-11 07:26:20,127.5020436,34.9302758
-0.5,-5.6,69.8,10193,2024-01-11 07:26:20,127.5020436,34.9302758
-0.5,-5.6,70.0,10193,2024-01-11 07:26:19,127.5021915,34.9302964
-0.5,-5.7,69.8,10193,2024-01-11 07:26:19,127.5021915,34.9302964
-0.5,-5.6,70.0,10193,2024-01-11 07:26:18,127.502341,34.9303161
-0.5,-5.6,70.0,10193,2024-01-11 07:26:18,127.502341,34.9303161
-0.5,-5.7,70.0,10193,2024-01-11 07:26:17,127.5024976,34.9303362
-0.5,-5.6,70.0,10192,2024-01-11 07:26:17,127.5024976,34.9303362
-0.5,-5.7,70.0,10194,2024-01-11 07:26:16,127.5026582,34.9303599
-0.5,-5.6,70.0,10193,2024-01-11 07:26:16,127.5026582,34.9303599
-0.5,-5.7,70.0,10193,2024-01-11 07:26:15,127.5028216,34.930383
-0.5,-5.7,70.0,10194,2024-01-11 07:26:15,127.5028216,34.930383
-0.5,-5.7,70.0,10194,2024-01-11 07:26:14,127.5029829,34.9304054
-0.5,-5.7,70.0,10194,2024-01-11 07:26:14,127.5029829,34.9304054
-0.5,-5.1,70.1,10194,2024-01-11 07:26:13,127.5031484,34.930429
-0.5,-5.7,70.0,10193,2024-01-11 07:26:13,127.5031484,34.930429
-0.5,-4.7,70.1,10194,2024-01-11 07:26:12,127.5033092,34.9304528
-0.5,-5.0,70.1,10195,2024-01-11 07:26:12,127.5033092,34.9304528
-0.5,-4.7,70.1,10194,2024-01-11 07:26:11,127.5034711,34.930474
-0.5,-4.9,70.1,10193,2024-01-11 07:26:11,127.5034711,34.930474
-0.5,-4.7,70.1,10194,2024-01-11 07:26:10,127.503636,34.9304939
-0.5,-5.1,70.1,10195,2024-01-11 07:26:10,127.503636,34.9304939
-0.5,-4.9,70.1,10194,2024-01-11 07:26:09,127.5038011,34.9305147
-0.5,-5.1,70.1,10195,2024-01-11 07:26:09,127.5038011,34.9305147
-0.5,-4.9,70.1,10194,2024-01-11 07:26:08,127.5039614,34.9305322
-0.5,-5.1,70.1,10194,2024-01-11 07:26:08,127.5039614,34.9305322
-0.5,-4.9,70.2,10194,2024-01-11 07:26:07,127.5041271,34.9305519
-0.5,-4.9,70.1,10194,2024-01-11 07:26:07,127.5039614,34.9305322
-0.5,-4.8,70.2,10194,2024-01-11 07:26:06,127.5042908,34.9305725
-0.5,-4.7,70.2,10194,2024-01-11 07:26:06,127.5042908,34.9305725
-0.5,-5.0,70.2,10193,2024-01-11 07:26:05,127.5044549,34.930596
-0.5,-4.8,70.2,10193,2024-01-11 07:26:05,127.5044549,34.930596
-0.5,-5.2,70.2,10193,2024-01-11 07:26:04,127.5046236,34.9306189
-0.5,-5.3,70.2,10193,2024-01-11 07:26:04,127.5046236,34.9306189
-0.5,-5.1,70.3,10193,2024-01-11 07:26:03,127.5047924,34.9306438
-0.5,-5.1,70.2,10193,2024-01-11 07:26:03,127.5047924,34.9306438
-0.5,-5.0,70.3,10193,2024-01-11 07:26:02,127.5049684,34.9306685
-0.5,-5.1,70.3,10193,2024-01-11 07:26:02,127.5049684,34.9306685
-0.5,-4.8,70.3,10192,2024-01-11 07:26:01,127.50514,34.9306917
-0.5,-4.7,70.3,10193,2024-01-11 07:26:01,127.50514,34.9306917
-0.5,-4.9,70.3,10192,2024-01-11 07:26:00,127.5053108,34.9307165
-0.5,-4.7,70.3,10192,2024-01-11 07:26:00,127.5053108,34.9307165
-0.5,-4.9,70.4,10193,2024-01-11 07:25:59,127.5054853,34.9307398
-0.5,-4.8,70.3,10193,2024-01-11 07:25:59,127.5054853,34.9307398
-0.5,-4.8,70.4,10193,2024-01-11 07:25:58,127.5056608,34.9307625
-0.5,-4.7,70.4,10193,2024-01-11 07:25:58,127.5056608,34.9307625
-0.5,-4.9,70.3,10193,2024-01-11 07:25:57,127.505838,34.9307868
-0.5,-4.6,70.4,10193,2024-01-11 07:25:57,127.505838,34.9307868
-0.5,-4.8,70.3,10193,2024-01-11 07:25:56,127.5060164,34.9308089
-0.5,-4.7,70.3,10193,2024-01-11 07:25:56,127.5060164,34.9308089
-0.5,-4.9,70.4,10194,2024-01-11 07:25:55,127.5061988,34.9308336
